SpecID,Subphylum
Spec1786,Basidiomycota
Spec1881,Basidiomycota
Spec1374,Basidiomycota
Spec1882,Basidiomycota
Spec1883,Chytridiomycota
Spec1881,Basidiomycota
Spec1309,Chytridiomycota
Spec1776,Basidiomycota
Spec1827,Chytridiomycota
Spec1838,Basidiomycota
Spec1719,Zoopagomycota
Spec1761,Basidiomycota
Spec1516,Basidiomycota
Spec1884,Basidiomycota
Spec1884,Basidiomycota
Spec1710,Mucoromycota
Spec1885,Basidiomycota
Spec1454,Basidiomycota
Spec1731,Basidiomycota
Spec1820,Basidiomycota
Spec1837,Basidiomycota
Spec1875,Basidiomycota
Spec1882,Basidiomycota
Spec1703,Basidiomycota
Spec1778,Basidiomycota
Spec1661,Mucoromycota
Spec1619,Basidiomycota
Spec1495,Mucoromycota
Spec694,Basidiomycota
Spec1863,Basidiomycota
Spec1721,Basidiomycota
Spec1881,Basidiomycota
Spec1840,Basidiomycota
Spec1850,Basidiomycota
Spec1886,Chytridiomycota
Spec1887,Zoopagomycota
Spec1840,Basidiomycota
Spec1784,Chytridiomycota
Spec1875,Basidiomycota
Spec1574,Basidiomycota
Spec1795,Zoopagomycota
Spec1807,Basidiomycota
Spec1719,Zoopagomycota
Spec1888,Basidiomycota
Spec1889,Chytridiomycota
Spec1841,Basidiomycota
Spec1890,Chytridiomycota
Spec1891,Basidiomycota
Spec1892,Basidiomycota
Spec1883,Chytridiomycota
Spec1893,Zoopagomycota
Spec1894,Olpidiomycota
Spec1445,Basidiomycota
Spec1895,Blastocladiomycota
Spec1883,Chytridiomycota
Spec1891,Basidiomycota
Spec1309,Chytridiomycota
Spec1896,Chytridiomycota
Spec1474,Basidiomycota
Spec1897,Chytridiomycota
Spec1811,Basidiomycota
Spec1880,Mucoromycota
Spec1898,Chytridiomycota
Spec1889,Chytridiomycota
Spec1855,Basidiomycota
Spec1440,Basidiomycota
Spec1849,Chytridiomycota
Spec1899,Chytridiomycota
Spec1896,Chytridiomycota
Spec1540,Basidiomycota
Spec1894,Olpidiomycota
Spec1796,Basidiomycota
Spec1507,Basidiomycota
Spec1443,Basidiomycota
Spec1713,Mucoromycota
Spec1776,Basidiomycota
Spec1805,Basidiomycota
Spec1900,Chytridiomycota
Spec1827,Chytridiomycota
Spec1901,Basidiomycota
Spec1806,Basidiomycota
Spec1885,Basidiomycota
Spec1767,Basidiomycota
Spec1772,Basidiomycota
Spec1444,Basidiomycota
Spec1781,Basidiomycota
Spec1853,Mucoromycota
Spec1718,Basidiomycota
Spec1643,Mucoromycota
Spec1692,Mucoromycota
Spec1295,Mucoromycota
Spec1805,Basidiomycota
Spec1902,Basidiomycota
Spec1308,Mucoromycota
Spec1293,Mucoromycota
Spec1338,Zoopagomycota
Spec1841,Basidiomycota
Spec1807,Basidiomycota
Spec1872,Basidiomycota
Spec1860,Basidiomycota
Spec1903,Chytridiomycota
Spec1860,Basidiomycota
Spec1836,Basidiomycota
Spec1823,Mucoromycota
Spec1904,Mucoromycota
Spec1831,Mucoromycota
Spec1852,Basidiomycota
Spec1568,Basidiomycota
Spec1904,Mucoromycota
Spec1439,Basidiomycota
Spec1905,Chytridiomycota
Spec1755,Basidiomycota
Spec1316,Chytridiomycota
Spec1905,Chytridiomycota
Spec1906,Chytridiomycota
Spec1732,Chytridiomycota
Spec1732,Chytridiomycota
Spec1388,Chytridiomycota
Spec1903,Chytridiomycota
Spec1895,Blastocladiomycota
Spec1880,Mucoromycota
Spec1890,Chytridiomycota
Spec1873,Chytridiomycota
Spec1447,Basidiomycota
Spec1768,Basidiomycota
Spec1796,Basidiomycota
Spec1644,Mucoromycota
Spec1754,Basidiomycota
Spec1388,Chytridiomycota
Spec1826,Mucoromycota
Spec1834,Mucoromycota
Spec1907,Chytridiomycota
Spec1858,Mucoromycota
Spec1717,Mucoromycota
Spec1908,Mucoromycota
Spec1909,Mucoromycota
Spec1856,Mucoromycota
Spec1903,Chytridiomycota
Spec1900,Chytridiomycota
Spec1867,Basidiomycota
Spec1857,Mucoromycota
Spec1902,Basidiomycota
Spec1653,Mucoromycota
Spec1386,Basidiomycota
Spec1910,Mucoromycota
Spec1848,Basidiomycota
Spec1802,Mucoromycota
Spec1880,Mucoromycota
Spec1884,Basidiomycota
Spec1907,Chytridiomycota
Spec1826,Mucoromycota
Spec1577,Basidiomycota
Spec1611,Basidiomycota
Spec1556,Basidiomycota
Spec1520,Basidiomycota
Spec1825,Mucoromycota
Spec1825,Mucoromycota
Spec1911,Mucoromycota
Spec1833,Mucoromycota
Spec1830,Mucoromycota
Spec1833,Mucoromycota
Spec1716,Mucoromycota
Spec1836,Basidiomycota
Spec1637,Basidiomycota
Spec1454,Basidiomycota
Spec1753,Basidiomycota
Spec1430,Basidiomycota
Spec1854,Zoopagomycota
Spec1817,Chytridiomycota
Spec1499,Basidiomycota
Spec1900,Chytridiomycota
Spec1529,Basidiomycota
Spec1436,Basidiomycota
Spec1459,Basidiomycota
Spec1850,Basidiomycota
Spec1848,Basidiomycota
Spec1438,Basidiomycota
Spec1912,Basidiomycota
Spec1557,Basidiomycota
Spec1902,Basidiomycota
Spec1477,Basidiomycota
Spec1388,Chytridiomycota
Spec1732,Chytridiomycota
Spec1732,Chytridiomycota
Spec1428,Basidiomycota
Spec1579,Basidiomycota
Spec1579,Basidiomycota
Spec1515,Basidiomycota
Spec1913,Mucoromycota
Spec1858,Mucoromycota
Spec1826,Mucoromycota
Spec1914,Mucoromycota
Spec1909,Mucoromycota
Spec1914,Mucoromycota
Spec1914,Mucoromycota
Spec1895,Blastocladiomycota
Spec1895,Blastocladiomycota
Spec192,Basidiomycota
Spec1554,Basidiomycota
Spec1915,Mucoromycota
Spec1442,Basidiomycota
Spec1529,Basidiomycota
Spec1451,Basidiomycota
Spec1597,Basidiomycota
Spec1584,Basidiomycota
Spec1891,Basidiomycota
Spec1637,Basidiomycota
Spec1580,Basidiomycota
Spec1806,Basidiomycota
Spec1339,Chytridiomycota
Spec1916,Basidiomycota
Spec0,Basidiomycota
Spec1584,Basidiomycota
Spec1917,Basidiomycota
Spec1571,Basidiomycota
Spec1029,Basidiomycota
Spec1565,Basidiomycota
Spec1868,Basidiomycota
Spec1918,Basidiomycota
Spec1891,Basidiomycota
Spec1919,Ascomycota
Spec1578,Basidiomycota
Spec1295,Mucoromycota
Spec1920,Basidiomycota
Spec1577,Basidiomycota
Spec1921,Basidiomycota
Spec1407,Basidiomycota
Spec1703,Basidiomycota
Spec1817,Chytridiomycota
Spec1837,Basidiomycota
Spec1758,Basidiomycota
Spec1316,Chytridiomycota
Spec768,Basidiomycota
Spec1507,Basidiomycota
Spec1922,Basidiomycota
Spec1426,Basidiomycota
Spec1612,Basidiomycota
Spec1870,Basidiomycota
Spec1923,Basidiomycota
Spec1617,Basidiomycota
Spec1750,Basidiomycota
Spec1515,Basidiomycota
Spec1869,Basidiomycota
Spec1514,Basidiomycota
Spec1597,Basidiomycota
Spec1316,Chytridiomycota
Spec1885,Basidiomycota
Spec1924,Chytridiomycota
Spec1674,Basidiomycota
Spec1479,Basidiomycota
Spec1925,Basidiomycota
Spec1577,Basidiomycota
Spec1472,Basidiomycota
Spec1519,Basidiomycota
Spec1651,Basidiomycota
Spec1520,Basidiomycota
Spec1918,Basidiomycota
Spec1926,Basidiomycota
Spec1514,Basidiomycota
Spec1314,Basidiomycota
Spec1864,Basidiomycota
Spec1839,Mucoromycota
Spec1462,Basidiomycota
Spec1467,Basidiomycota
Spec1424,Basidiomycota
Spec1424,Basidiomycota
Spec1786,Basidiomycota
Spec1925,Basidiomycota
Spec1838,Basidiomycota
Spec1638,Basidiomycota
Spec1855,Basidiomycota
Spec1724,Basidiomycota
Spec1920,Basidiomycota
Spec1912,Basidiomycota
Spec1592,Basidiomycota
Spec1565,Basidiomycota
Spec1479,Basidiomycota
Spec1762,Basidiomycota
Spec1771,Basidiomycota
Spec1327,Basidiomycota
Spec1527,Basidiomycota
Spec1545,Basidiomycota
Spec1765,Basidiomycota
Spec1579,Basidiomycota
Spec1927,Basidiomycota
Spec1540,Basidiomycota
Spec1477,Basidiomycota
Spec1614,Basidiomycota
Spec1609,Basidiomycota
Spec1892,Basidiomycota
Spec1489,Basidiomycota
Spec1866,Mucoromycota
Spec1310,Basidiomycota
Spec1753,Basidiomycota
Spec1841,Basidiomycota
Spec1349,Basidiomycota
Spec1445,Basidiomycota
Spec1615,Basidiomycota
Spec1362,Basidiomycota
Spec1866,Mucoromycota
Spec1320,Basidiomycota
Spec1928,Mucoromycota
Spec1859,Basidiomycota
Spec1664,Basidiomycota
Spec1581,Basidiomycota
Spec1552,NA
Spec1867,Basidiomycota
Spec1591,Basidiomycota
Spec1463,Basidiomycota
Spec1867,Basidiomycota
Spec1852,Basidiomycota
Spec774,Basidiomycota
Spec1929,Chytridiomycota
Spec1439,Basidiomycota
Spec1930,Chytridiomycota
Spec1931,Basidiomycota
Spec1478,Basidiomycota
Spec1900,Chytridiomycota
Spec1447,Basidiomycota
Spec1446,Basidiomycota
Spec1836,Basidiomycota
Spec1776,Basidiomycota
Spec1817,Chytridiomycota
Spec1545,Basidiomycota
Spec1795,Zoopagomycota
Spec1932,Basidiomycota
Spec1421,Basidiomycota
Spec1907,Chytridiomycota
Spec1933,NA
Spec1674,Basidiomycota
Spec1933,NA
Spec1575,Basidiomycota
Spec1396,Basidiomycota
Spec1616,Basidiomycota
Spec1934,Chytridiomycota
Spec1746,Basidiomycota
Spec76,Basidiomycota
Spec1931,Basidiomycota
Spec1935,Chytridiomycota
Spec1935,Chytridiomycota
Spec1464,Basidiomycota
Spec1800,Basidiomycota
Spec1438,Basidiomycota
Spec1307,Chytridiomycota
Spec1821,Basidiomycota
Spec1892,Basidiomycota
Spec1936,Basidiomycota
Spec1748,Basidiomycota
Spec1861,Chytridiomycota
Spec1428,Basidiomycota
Spec1762,Basidiomycota
Spec1886,Chytridiomycota
Spec1934,Chytridiomycota
Spec1662,NA
Spec1926,Basidiomycota
Spec1926,Basidiomycota
Spec1395,Chytridiomycota
Spec1937,Basidiomycota
Spec1897,Chytridiomycota
Spec1900,Chytridiomycota
Spec1469,Basidiomycota
Spec1930,Chytridiomycota
Spec1723,Basidiomycota
Spec1521,Basidiomycota
Spec1938,Basidiomycota
Spec1542,Basidiomycota
Spec1939,Zoopagomycota
Spec1940,Chytridiomycota
Spec1941,Blastocladiomycota
Spec1389,Chytridiomycota
Spec1654,Mucoromycota
Spec1841,Basidiomycota
Spec1872,Basidiomycota
Spec1933,NA
Spec1792,Mucoromycota
Spec1815,Chytridiomycota
Spec1552,NA
Spec1900,Chytridiomycota
Spec1559,Basidiomycota
Spec1783,Basidiomycota
Spec1942,Chytridiomycota
Spec1943,Chytridiomycota
Spec1745,Basidiomycota
Spec1791,Basidiomycota
Spec1213,Basidiomycota
Spec1944,Ascomycota
Spec851,Ascomycota
Spec1898,Chytridiomycota
Spec1798,Basidiomycota
Spec1831,Mucoromycota
Spec1945,Mucoromycota
Spec192,Basidiomycota
Spec1641,Basidiomycota
Spec1647,Mucoromycota
Spec1889,Chytridiomycota
Spec1464,Basidiomycota
Spec1727,Basidiomycota
Spec1364,Basidiomycota
Spec1619,Basidiomycota
Spec1551,Basidiomycota
Spec1916,Basidiomycota
Spec76,Basidiomycota
Spec1560,Basidiomycota
Spec1803,Basidiomycota
Spec1451,Basidiomycota
Spec1791,Basidiomycota
Spec1595,Basidiomycota
Spec1721,Basidiomycota
Spec1530,Basidiomycota
Spec1539,Basidiomycota
Spec1923,Basidiomycota
Spec1929,Chytridiomycota
Spec1339,Chytridiomycota
Spec1946,Basidiomycota
Spec1925,Basidiomycota
Spec1947,Basidiomycota
Spec1558,Basidiomycota
Spec1916,Basidiomycota
Spec1454,Basidiomycota
Spec1946,Basidiomycota
Spec1799,Basidiomycota
Spec1480,Basidiomycota
Spec1876,Basidiomycota
Spec1850,Basidiomycota
Spec1811,Basidiomycota
Spec1946,Basidiomycota
Spec1482,Basidiomycota
Spec1948,Chytridiomycota
Spec1859,Basidiomycota
Spec1921,Basidiomycota
Spec1437,Basidiomycota
Spec1868,Basidiomycota
Spec1848,Basidiomycota
Spec1949,Ascomycota
Spec1950,Blastocladiomycota
Spec1951,Basidiomycota
Spec1477,Basidiomycota
Spec1766,Basidiomycota
Spec1933,NA
Spec1916,Basidiomycota
Spec1952,Zoopagomycota
Spec1838,Basidiomycota
Spec1953,Basidiomycota
Spec1852,Basidiomycota
Spec1954,Basidiomycota
Spec1860,Basidiomycota
Spec1447,Basidiomycota
Spec1955,Basidiomycota
Spec1387,Chytridiomycota
Spec1646,Mucoromycota
Spec1457,Basidiomycota
Spec1447,Basidiomycota
Spec1956,Chytridiomycota
Spec1594,Basidiomycota
Spec1799,Basidiomycota
Spec1611,Basidiomycota
Spec1956,Chytridiomycota
Spec1447,Basidiomycota
Spec1341,Basidiomycota
Spec1957,Basidiomycota
Spec1958,Basidiomycota
Spec1778,Basidiomycota
Spec1956,Chytridiomycota
Spec1956,Chytridiomycota
Spec1901,Basidiomycota
Spec834,Basidiomycota
Spec1447,Basidiomycota
Spec1959,Blastocladiomycota
Spec1960,Basidiomycota
Spec1946,Basidiomycota
Spec1395,Chytridiomycota
Spec1029,Basidiomycota
Spec1952,Zoopagomycota
Spec1588,Basidiomycota
Spec1499,Basidiomycota
Spec1452,Basidiomycota
Spec1954,Basidiomycota
Spec1961,Ascomycota
Spec1339,Chytridiomycota
Spec1703,Basidiomycota
Spec1878,Basidiomycota
Spec1962,Basidiomycota
Spec1552,NA
Spec1799,Basidiomycota
Spec1892,Basidiomycota
Spec1805,Basidiomycota
Spec1426,Basidiomycota
Spec1675,Chytridiomycota
Spec1406,Chytridiomycota
Spec1447,Basidiomycota
Spec1456,Basidiomycota
Spec1921,Basidiomycota
Spec1855,Basidiomycota
Spec1665,Basidiomycota
Spec1647,Mucoromycota
Spec1338,Zoopagomycota
Spec1837,Basidiomycota
Spec1453,Basidiomycota
Spec1670,Basidiomycota
Spec1963,Zoopagomycota
Spec1964,Basidiomycota
Spec1965,Chytridiomycota
Spec1696,Mucoromycota
Spec1319,Basidiomycota
Spec1421,Basidiomycota
Spec1817,Chytridiomycota
Spec1922,Basidiomycota
Spec1864,Basidiomycota
Spec1677,Basidiomycota
Spec1841,Basidiomycota
Spec1917,Basidiomycota
Spec1770,Basidiomycota
Spec1731,Basidiomycota
Spec1548,Basidiomycota
Spec1726,Basidiomycota
Spec1966,Basidiomycota
Spec1491,Basidiomycota
Spec1953,Basidiomycota
Spec1967,Basidiomycota
Spec1434,Basidiomycota
Spec1488,Basidiomycota
Spec1468,Basidiomycota
Spec1769,Basidiomycota
Spec1775,Basidiomycota
Spec1665,Basidiomycota
Spec1875,Basidiomycota
Spec1957,Basidiomycota
Spec1596,Basidiomycota
Spec1950,Blastocladiomycota
Spec1888,Basidiomycota
Spec1441,Basidiomycota
Spec1949,Ascomycota
Spec1432,Basidiomycota
Spec1610,Basidiomycota
Spec1638,Basidiomycota
Spec1313,Basidiomycota
Spec1540,Basidiomycota
Spec1968,Basidiomycota
Spec1793,Zoopagomycota
Spec1946,Basidiomycota
Spec1337,Basidiomycota
Spec1843,Basidiomycota
Spec1923,Basidiomycota
Spec1803,Basidiomycota
Spec1422,Basidiomycota
Spec1789,Basidiomycota
Spec1321,Basidiomycota
Spec1284,Basidiomycota
Spec1547,Basidiomycota
Spec259,Ascomycota
Spec1879,Basidiomycota
Spec1143,Ascomycota
Spec694,Basidiomycota
Spec1870,Basidiomycota
Spec1659,Mucoromycota
Spec1608,Basidiomycota
Spec1964,Basidiomycota
Spec1553,Basidiomycota
Spec1969,Basidiomycota
Spec1469,Basidiomycota
Spec1960,Basidiomycota
Spec1455,Basidiomycota
Spec1841,Basidiomycota
Spec1923,Basidiomycota
Spec1472,Basidiomycota
Spec1452,Basidiomycota
Spec1948,Chytridiomycota
Spec1338,Zoopagomycota
Spec1847,Basidiomycota
Spec1936,Basidiomycota
Spec1488,Basidiomycota
Spec1932,Basidiomycota
Spec1437,Basidiomycota
Spec1952,Zoopagomycota
Spec1795,Zoopagomycota
Spec1962,Basidiomycota
Spec1790,Basidiomycota
Spec1938,Basidiomycota
Spec1755,Basidiomycota
Spec1776,Basidiomycota
Spec1846,Blastocladiomycota
Spec1888,Basidiomycota
Spec1847,Basidiomycota
Spec1970,Zoopagomycota
Spec1971,Basidiomycota
Spec1720,Basidiomycota
Spec1641,Basidiomycota
Spec1972,Ascomycota
Spec1846,Blastocladiomycota
Spec1447,Basidiomycota
Spec1337,Basidiomycota
Spec1369,Basidiomycota
Spec1871,Basidiomycota
Spec1946,Basidiomycota
Spec1814,Basidiomycota
Spec1798,Basidiomycota
Spec1966,Basidiomycota
Spec1677,Basidiomycota
Spec1973,Zoopagomycota
Spec1963,Zoopagomycota
Spec272,Ascomycota
Spec1673,Basidiomycota
Spec1974,Ascomycota
Spec1975,Basidiomycota
Spec1760,Basidiomycota
Spec1434,Basidiomycota
Spec1338,Zoopagomycota
Spec1432,Basidiomycota
Spec1912,Basidiomycota
Spec1790,Basidiomycota
Spec1607,Basidiomycota
Spec1976,Basidiomycota
Spec1977,Microsporidia
Spec1978,Zoopagomycota
Spec1912,Basidiomycota
Spec1979,Cryptomycota
Spec1966,Basidiomycota
Spec1980,Blastocladiomycota
Spec1795,Zoopagomycota
Spec1795,Zoopagomycota
Spec1795,Zoopagomycota
Spec1795,Zoopagomycota
Spec1981,Zoopagomycota
Spec1437,Basidiomycota
Spec1982,Chytridiomycota
Spec1983,Zoopagomycota
Spec1795,Zoopagomycota
Spec1596,Basidiomycota
Spec1596,Basidiomycota
Spec1602,Mucoromycota
Spec1973,Zoopagomycota
Spec1485,Basidiomycota
Spec1984,Chytridiomycota
Spec1985,Ascomycota
Spec1731,Basidiomycota
Spec1986,Blastocladiomycota
Spec1987,Zoopagomycota
Spec1428,Basidiomycota
Spec1526,Basidiomycota
Spec1988,Ascomycota
Spec1677,Basidiomycota
Spec1989,Zoopagomycota
Spec1423,Basidiomycota
Spec1485,Basidiomycota
Spec1990,Chytridiomycota
Spec1974,Ascomycota
Spec1795,Zoopagomycota
Spec1991,Zoopagomycota
Spec1992,Zoopagomycota
Spec1993,Zoopagomycota
Spec1930,Chytridiomycota
Spec1912,Basidiomycota
Spec1338,Zoopagomycota
Spec1912,Basidiomycota
Spec1993,Zoopagomycota
Spec1979,Cryptomycota
Spec1760,Basidiomycota
Spec1760,Basidiomycota
Spec1970,Zoopagomycota
Spec1994,Zoopagomycota
Spec1622,Mucoromycota
Spec1975,Basidiomycota
Spec1951,Basidiomycota
Spec1995,Zoopagomycota
Spec1487,Basidiomycota
Spec1975,Basidiomycota
Spec1096,Ascomycota
Spec1951,Basidiomycota
Spec1993,Zoopagomycota
Spec1996,Zoopagomycota
Spec1529,Basidiomycota
Spec1997,Microsporidia
Spec1958,Basidiomycota
Spec1411,Basidiomycota
Spec1990,Chytridiomycota
Spec1897,Chytridiomycota
Spec1998,Zoopagomycota
Spec1965,Chytridiomycota
Spec1760,Basidiomycota
Spec1999,Chytridiomycota
Spec1958,Basidiomycota
Spec1986,Blastocladiomycota
Spec2000,Chytridiomycota
Spec1984,Chytridiomycota
Spec1998,Zoopagomycota
Spec2001,Zoopagomycota
Spec2002,Chytridiomycota
Spec432,Ascomycota
Spec1951,Basidiomycota
Spec2002,Chytridiomycota
Spec1951,Basidiomycota
Spec1659,Mucoromycota
Spec1936,Basidiomycota
Spec2003,Zoopagomycota
Spec1964,Basidiomycota
Spec1606,Basidiomycota
Spec1958,Basidiomycota
Spec1979,Cryptomycota
Spec1878,Basidiomycota
Spec1964,Basidiomycota
Spec1964,Basidiomycota
Spec1975,Basidiomycota
Spec1501,Basidiomycota
Spec1979,Cryptomycota
Spec1120,Ascomycota
Spec1921,Basidiomycota
Spec1607,Basidiomycota
Spec1777,Basidiomycota
Spec1723,Basidiomycota
Spec1793,Zoopagomycota
Spec1258,Ascomycota
Spec1793,Zoopagomycota
Spec1967,Basidiomycota
Spec1968,Basidiomycota
Spec2004,Zoopagomycota
Spec1795,Zoopagomycota
Spec1466,Basidiomycota
Spec2005,Zoopagomycota
Spec2006,Zoopagomycota
Spec1403,Basidiomycota
Spec1419,Basidiomycota
Spec1970,Zoopagomycota
Spec1997,Microsporidia
Spec1466,Basidiomycota
Spec1488,Basidiomycota
Spec1981,Zoopagomycota
Spec1992,Zoopagomycota
Spec1995,Zoopagomycota
Spec1795,Zoopagomycota
Spec1981,Zoopagomycota
Spec2007,Basidiomycota
Spec1976,Basidiomycota
Spec1987,Zoopagomycota
Spec1996,Zoopagomycota
Spec1992,Zoopagomycota
Spec1947,Basidiomycota
Spec1405,Basidiomycota
Spec1995,Zoopagomycota
Spec1809,Basidiomycota
Spec1903,Chytridiomycota
Spec1587,Basidiomycota
Spec1723,Basidiomycota
Spec1605,Basidiomycota
Spec1987,Zoopagomycota
Spec2008,Zoopagomycota
Spec1481,Basidiomycota
Spec1960,Basidiomycota
Spec1804,Basidiomycota
Spec1411,Basidiomycota
Spec166,Ascomycota
Spec1760,Basidiomycota
Spec1931,Basidiomycota
Spec1760,Basidiomycota
Spec1963,Zoopagomycota
Spec736,Ascomycota
Spec1526,Basidiomycota
Spec1500,Basidiomycota
Spec1617,Basidiomycota
Spec2005,Zoopagomycota
Spec1709,Zoopagomycota
Spec1341,Basidiomycota
Spec1984,Chytridiomycota
Spec1593,Basidiomycota
Spec687,Ascomycota
Spec1393,Basidiomycota
Spec1760,Basidiomycota
Spec1250,Ascomycota
Spec2002,Chytridiomycota
Spec1607,Basidiomycota
Spec322,Ascomycota
Spec1526,Basidiomycota
Spec2005,Zoopagomycota
Spec1709,Zoopagomycota
Spec1723,Basidiomycota
Spec1990,Chytridiomycota
Spec166,Ascomycota
Spec950,Basidiomycota
Spec751,Ascomycota
Spec628,Ascomycota
Spec1583,Zoopagomycota
Spec1528,Basidiomycota
Spec1583,Zoopagomycota
Spec750,Ascomycota
Spec1960,Basidiomycota
Spec1673,Basidiomycota
Spec2009,Cryptomycota
Spec1310,Basidiomycota
Spec1418,Basidiomycota
Spec1409,Basidiomycota
Spec60,Ascomycota
Spec1432,Basidiomycota
Spec1577,Basidiomycota
Spec1484,Basidiomycota
Spec2010,Ascomycota
Spec741,Ascomycota
Spec610,Ascomycota
Spec1955,Basidiomycota
Spec1709,Zoopagomycota
Spec1475,Basidiomycota
Spec2009,Cryptomycota
Spec1459,Basidiomycota
Spec1427,Basidiomycota
Spec591,Ascomycota
Spec1600,Basidiomycota
Spec1393,Basidiomycota
Spec950,Basidiomycota
Spec950,Basidiomycota
Spec2011,Basidiomycota
Spec1521,Basidiomycota
Spec1664,Basidiomycota
Spec1947,Basidiomycota
Spec1424,Basidiomycota
Spec1600,Basidiomycota
Spec950,Basidiomycota
Spec1412,Basidiomycota
Spec925,Ascomycota
Spec1412,Basidiomycota
Spec1967,Basidiomycota
Spec660,Ascomycota
Spec1869,Basidiomycota
Spec559,Ascomycota
Spec1976,Basidiomycota
Spec1720,Basidiomycota
Spec1967,Basidiomycota
Spec1878,Basidiomycota
Spec584,Ascomycota
Spec1567,Basidiomycota
Spec1760,Basidiomycota
Spec1409,Basidiomycota
Spec1482,Basidiomycota
Spec2012,Basidiomycota
Spec191,Ascomycota
Spec1747,Basidiomycota
Spec152,Ascomycota
Spec1760,Basidiomycota
Spec1306,Basidiomycota
Spec714,Ascomycota
Spec1760,Basidiomycota
Spec2013,Chytridiomycota
Spec1876,Basidiomycota
Spec2014,Basidiomycota
Spec1418,Basidiomycota
Spec1082,Ascomycota
Spec1735,Basidiomycota
Spec950,Basidiomycota
Spec1412,Basidiomycota
Spec692,Ascomycota
Spec1533,Basidiomycota
Spec1967,Basidiomycota
Spec759,Basidiomycota
Spec2015,Basidiomycota
Spec1768,Basidiomycota
Spec1415,Basidiomycota
Spec158,Ascomycota
Spec631,Ascomycota
Spec1678,Basidiomycota
Spec1864,Basidiomycota
Spec176,Ascomycota
Spec551,Ascomycota
Spec1318,Basidiomycota
Spec1497,Basidiomycota
Spec2016,Chytridiomycota
Spec1976,Basidiomycota
Spec1797,Basidiomycota
Spec641,Ascomycota
Spec659,Ascomycota
Spec169,Ascomycota
Spec1375,Basidiomycota
Spec1466,Basidiomycota
Spec1999,Chytridiomycota
Spec2017,Ascomycota
Spec347,Ascomycota
Spec7,Ascomycota
Spec1810,Basidiomycota
Spec1806,Basidiomycota
Spec252,Ascomycota
Spec551,Ascomycota
Spec1723,Basidiomycota
Spec1565,Basidiomycota
Spec218,Ascomycota
Spec1617,Basidiomycota
Spec2018,Ascomycota
Spec203,Ascomycota
Spec56,Ascomycota
Spec674,Ascomycota
Spec1976,Basidiomycota
Spec166,Ascomycota
Spec1967,Basidiomycota
Spec617,Ascomycota
Spec1720,Basidiomycota
Spec1054,Ascomycota
Spec289,Ascomycota
Spec1536,Basidiomycota
Spec1823,Mucoromycota
Spec1407,Basidiomycota
Spec1528,Basidiomycota
Spec1588,Basidiomycota
Spec551,Ascomycota
Spec551,Ascomycota
Spec667,Ascomycota
Spec1525,Basidiomycota
Spec399,Ascomycota
Spec285,Ascomycota
Spec1544,Basidiomycota
Spec649,Ascomycota
Spec950,Basidiomycota
Spec232,Ascomycota
Spec2019,Ascomycota
Spec1471,Basidiomycota
Spec1415,Basidiomycota
Spec749,Ascomycota
Spec30,Ascomycota
Spec1579,Basidiomycota
Spec285,Ascomycota
Spec793,Basidiomycota
Spec1570,NA
Spec1755,Basidiomycota
Spec1502,Basidiomycota
Spec1648,Basidiomycota
Spec1947,Basidiomycota
Spec2020,Basidiomycota
Spec1976,Basidiomycota
Spec1960,Basidiomycota
Spec1473,Basidiomycota
Spec817,Ascomycota
Spec270,Ascomycota
Spec1553,Basidiomycota
Spec423,Ascomycota
Spec1522,Basidiomycota
Spec673,Ascomycota
Spec1482,Basidiomycota
Spec828,Ascomycota
Spec273,Ascomycota
Spec1,Mucoromycota
Spec1947,Basidiomycota
Spec250,Ascomycota
Spec626,Ascomycota
Spec1461,Basidiomycota
Spec1976,Basidiomycota
Spec332,Ascomycota
Spec1736,Basidiomycota
Spec1664,Basidiomycota
Spec743,Ascomycota
Spec1551,Basidiomycota
Spec638,Ascomycota
Spec716,Ascomycota
Spec1089,Ascomycota
Spec1521,Basidiomycota
Spec1474,Basidiomycota
Spec253,Ascomycota
Spec150,Ascomycota
Spec1670,Basidiomycota
Spec2021,Ascomycota
Spec1803,Basidiomycota
Spec48,Ascomycota
Spec335,Ascomycota
Spec855,Ascomycota
Spec774,Basidiomycota
Spec848,Ascomycota
Spec1141,Ascomycota
Spec464,Ascomycota
Spec360,Ascomycota
Spec1362,Basidiomycota
Spec829,Ascomycota
Spec1348,Basidiomycota
Spec1418,Basidiomycota
Spec1723,Basidiomycota
Spec1674,Basidiomycota
Spec2022,Basidiomycota
Spec1733,Basidiomycota
Spec1789,Basidiomycota
Spec1819,Basidiomycota
Spec1574,Basidiomycota
Spec365,Ascomycota
Spec629,Ascomycota
Spec1877,Ascomycota
Spec1689,Basidiomycota
Spec287,Ascomycota
Spec2023,Basidiomycota
Spec639,Ascomycota
Spec1431,Basidiomycota
Spec154,Ascomycota
Spec411,Ascomycota
Spec1306,Basidiomycota
Spec1596,Basidiomycota
Spec1634,Mucoromycota
Spec609,Ascomycota
Spec2024,Microsporidia
Spec1328,Basidiomycota
Spec1661,Mucoromycota
Spec1986,Blastocladiomycota
Spec1733,Basidiomycota
Spec1855,Basidiomycota
Spec1720,Basidiomycota
Spec551,Ascomycota
Spec623,Ascomycota
Spec2014,Basidiomycota
Spec45,Ascomycota
Spec614,Ascomycota
Spec1638,Basidiomycota
Spec911,Ascomycota
Spec773,Ascomycota
Spec1722,Basidiomycota
